stylist_id,provider_name,country,city,area_name,postcode_outward,location_raw,service_name_raw,category_name_raw,price_minor,currency,booking_url,fallback_booking_url,snapshot_fetched_at,external_service_id,data_source
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Small Knotless Boho - Hip Length EF,Boho Braids (Human Hair - Extra Fullness),25000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,3,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Small-Medium Knotless Boho - Shoulder Length EF,Boho Braids (Human Hair - Extra Fullness),18500,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,4,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Small-Medium Knotless Boho - Midback Length EF,Boho Braids (Human Hair - Extra Fullness),20000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,5,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Small-Medium Knotless Boho - Waist Length EF,Boho Braids (Human Hair - Extra Fullness),21000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,6,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,SmallMedium Knotless Boho - Hip Length EF,Boho Braids (Human Hair - Extra Fullness),24000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,7,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Medium Knotless Boho - Shoulder Length EF,Boho Braids (Human Hair - Extra Fullness),18000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,8,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Medium Knotless Boho - Midback Length EF,Boho Braids (Human Hair - Extra Fullness),19000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,9,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Medium Knotless Boho - Waist Length EF,Boho Braids (Human Hair - Extra Fullness),20000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,10,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Medium Knotless Boho - Hip Length EF,Boho Braids (Human Hair - Extra Fullness),22000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,11,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Medium Size Knotless Braids Waist Length,Knotless Braids or Twists,10000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,12,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,"Medium Size Knotless Braids, Hip Length",Knotless Braids or Twists,12000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,13,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,"Medium Size Knotless Braids, Thigh Length",Knotless Braids or Twists,13500,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,14,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,"Large Size Knotless Braids,  Mid-back Length",Knotless Braids or Twists,8000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,15,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,"Large Size Knotless Braids,  Waist Length",Knotless Braids or Twists,9000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,16,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,"Large Size Knotless Braids,  Hip Length",Knotless Braids or Twists,10000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,17,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Large Knotless Braids - Thigh Length,Knotless Braids or Twists,11500,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,18,service_facts
fb5f9eca-d225-4c5d-9fdd-e7dbe2096da2,Rachel.Braids,England,South East London,,SE16,South East London,Coi Leray Braids -Jumbo Braids,Knotless Braids or Twists,8000,GBP,https://app.acuityscheduling.com/schedule.php?owner=20149609,,2026-01-15T12:57:09.157595+00:00,19,service_facts
633798a8-7642-46f7-b3c5-cfa0cd84ffc3,Nicky's Braiding Boutique,England,South East London,,,South East London,Jumbo Knotless Braids,Knotless Braids,7000,GBP,https://app.acuityscheduling.com/schedule.php?owner=31799749,,2026-01-15T12:58:07.717975+00:00,0,service_facts
633798a8-7642-46f7-b3c5-cfa0cd84ffc3,Nicky's Braiding Boutique,England,South East London,,,South East London,Large Knotless Braids,Knotless Braids,8000,GBP,https://app.acuityscheduling.com/schedule.php?owner=31799749,,2026-01-15T12:58:07.717975+00:00,1,service_facts
633798a8-7642-46f7-b3c5-cfa0cd84ffc3,Nicky's Braiding Boutique,England,South East London,,,South East London,Medium Knotless Braids,Knotless Braids,9500,GBP,https://app.acuityscheduling.com/schedule.php?owner=31799749,,2026-01-15T12:58:07.717975+00:00,2,service_facts
633798a8-7642-46f7-b3c5-cfa0cd84ffc3,Nicky's Braiding Boutique,England,South East London,,,South East London,Smedium Knotless Braids,Knotless Braids,11000,GBP,https://app.acuityscheduling.com/schedule.php?owner=31799749,,2026-01-15T12:58:07.717975+00:00,3,service_facts
633798a8-7642-46f7-b3c5-cfa0cd84ffc3,Nicky's Braiding Boutique,England,South East London,,,South East London,Small Knotless Braids,Knotless Braids,12000,GBP,https://app.acuityscheduling.com/schedule.php?owner=31799749,,2026-01-15T12:58:07.717975+00:00,4,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless braids with French curls Waist length with BOHO BRAIDS (WITH EXTENSIONS),FRENCH CURLS BRAIDS,38500,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,1,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless braids with French curls Waist length (WITH EXTENSIONS),FRENCH CURLS BRAIDS,35500,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,2,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless Large size Waist length with Boho hair (AFRO ONLY),KNOTLESS  BRAIDS,23500,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,0,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless Large size Waist length (AFRO ONLY),KNOTLESS  BRAIDS,22500,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,3,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless Large size Bra length (AFRO ONLY),KNOTLESS  BRAIDS,20000,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,4,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless Large size Shoulder length (AFRO ONLY),KNOTLESS  BRAIDS,19000,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,5,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless Medium size Shoulder length with Boho Hair (AFRO ONLY),KNOTLESS  BRAIDS,24500,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,6,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Boho Knotless Medium size bra length (AFRO ONLY),KNOTLESS  BRAIDS,26500,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,7,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Boho knotless Medium size waist length (AFRO ONLY),KNOTLESS  BRAIDS,28500,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,8,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless Medium size Bra length (AFRO ONLY),KNOTLESS  BRAIDS,24000,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,9,service_facts
22e748d6-0ba2-4548-8ed9-08f4b9aa9fd5,Beauty Splendour,Unknown,Glasgow,,,Glasgow,Knotless Medium size Waist length (AFRO ONLY),KNOTLESS  BRAIDS,26000,GBP,https://app.acuityscheduling.com/schedule.php?owner=16877355,,2026-01-15T12:59:45.839588+00:00,10,service_facts
3ab60793-c51b-4f49-8047-24916819599b,safiistylez,England,London,Bethnal Green,E2,East London,Knotless Boho Style 1,Females (Braided Extensions),18000,GBP,https://safiistylez.as.me/,,2026-01-15T13:02:02.738795+00:00,0,service_facts
3ab60793-c51b-4f49-8047-24916819599b,safiistylez,England,London,Bethnal Green,E2,East London,Large Knotless Boho Braids ,Females (Braided Extensions),13000,GBP,https://safiistylez.as.me/,,2026-01-15T13:02:02.738795+00:00,2,service_facts
3ab60793-c51b-4f49-8047-24916819599b,safiistylez,England,London,Bethnal Green,E2,East London,Medium Knotless Boho Braids,Females (Braided Extensions),15000,GBP,https://safiistylez.as.me/,,2026-01-15T13:02:02.738795+00:00,3,service_facts
3ab60793-c51b-4f49-8047-24916819599b,safiistylez,England,London,Bethnal Green,E2,East London,Small Knotless Boho Braids ,Females (Braided Extensions),17000,GBP,https://safiistylez.as.me/,,2026-01-15T13:02:02.738795+00:00,5,service_facts
3ab60793-c51b-4f49-8047-24916819599b,safiistylez,England,London,Bethnal Green,E2,East London,Large Knotless or Twists ,Females (Braided Extensions),10000,GBP,https://safiistylez.as.me/,,2026-01-15T13:02:02.738795+00:00,10,service_facts
3ab60793-c51b-4f49-8047-24916819599b,safiistylez,England,London,Bethnal Green,E2,East London,Medium Knotless or Twists ,Females (Braided Extensions),12000,GBP,https://safiistylez.as.me/,,2026-01-15T13:02:02.738795+00:00,11,service_facts
3ab60793-c51b-4f49-8047-24916819599b,safiistylez,England,London,Bethnal Green,E2,East London,Small Knotless or Twists ,Females (Braided Extensions),14000,GBP,https://safiistylez.as.me/,,2026-01-15T13:02:02.738795+00:00,12,service_facts
6f869f4b-636d-4631-803d-ff048f7739be,Divine Atelier,England,London,,,Newcastle,Knotless small size - mid back length,DIVINE ATELIER SIGNATURE BRAIDS,18000,GBP,https://divineatelieruk.as.me/,,2026-01-15T13:03:11.968166+00:00,14,service_facts
6f869f4b-636d-4631-803d-ff048f7739be,Divine Atelier,England,London,,,Newcastle,Knotless small size - waist length,DIVINE ATELIER SIGNATURE BRAIDS,22000,GBP,https://divineatelieruk.as.me/,,2026-01-15T13:03:11.968166+00:00,15,service_facts
6f869f4b-636d-4631-803d-ff048f7739be,Divine Atelier,England,London,,,Newcastle,Knotless medium size - mid back length,DIVINE ATELIER SIGNATURE BRAIDS,16000,GBP,https://divineatelieruk.as.me/,,2026-01-15T13:03:11.968166+00:00,16,service_facts
6f869f4b-636d-4631-803d-ff048f7739be,Divine Atelier,England,London,,,Newcastle,Knotless medium size - waist length,DIVINE ATELIER SIGNATURE BRAIDS,20000,GBP,https://divineatelieruk.as.me/,,2026-01-15T13:03:11.968166+00:00,17,service_facts
6f869f4b-636d-4631-803d-ff048f7739be,Divine Atelier,England,London,,,Newcastle,Knotless large size - mid back,DIVINE ATELIER SIGNATURE BRAIDS,14000,GBP,https://divineatelieruk.as.me/,,2026-01-15T13:03:11.968166+00:00,18,service_facts
6f869f4b-636d-4631-803d-ff048f7739be,Divine Atelier,England,London,,,Newcastle,Knotless large size - waist length,DIVINE ATELIER SIGNATURE BRAIDS,18000,GBP,https://divineatelieruk.as.me/,,2026-01-15T13:03:11.968166+00:00,19,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (small),Knotless Braids ,15000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,0,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (small),Knotless Braids ,19000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,1,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (small),Knotless Braids ,20000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,2,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (medium),Knotless Braids ,15000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,3,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (medium),Knotless Braids ,18000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,4,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (medium),Knotless Braids ,20000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,5,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (big),Knotless Braids ,14000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,6,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (big),Knotless Braids ,17000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,7,service_facts
de0b4650-ca78-4ca4-94ee-1f2c0d7330a7,MadorsaBraids,Unknown,Leeds,LS11,,"Leeds, LS11",Knotless Braids (big),Knotless Braids ,19000,GBP,https://app.acuityscheduling.com/schedule.php?owner=29596137,,2026-01-27T19:30:43.756172+00:00,8,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,Edges retouch,Knotless Box Braids ,7000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,0,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,XS knotless box braids,Knotless Box Braids ,34000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,1,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,Knotless box braids small  (bob) ( DISCOUNT),Knotless Box Braids ,10000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,2,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless Box braids (small, mid back )",Knotless Box Braids ,25000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,3,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless Box braids (small, lower back )",Knotless Box Braids ,27500,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,4,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,Knotless Box braids (smedium waist length  ),Knotless Box Braids ,30000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,5,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless Box braids (small, thigh length )",Knotless Box Braids ,34000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,6,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless Box braids (medium, mid back )",Knotless Box Braids ,23000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,7,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless Box braids (medium, lower back )",Knotless Box Braids ,25000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,8,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless Box braids (medium, waist length )",Knotless Box Braids ,28000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,9,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless Box braids (medium, thigh length )",Knotless Box Braids ,30000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,10,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,Knotless Box braids (large/mid back),Knotless Box Braids ,14000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,11,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless box braids (large, lower back)",Knotless Box Braids ,15000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,12,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,"Knotless box braids (large, waist length )",Knotless Box Braids ,17000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,13,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,Knotless Box braids (jumbo/mid back length),Knotless Box Braids ,15000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,15,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,Knotless Box braids (jumbo/waist length),Knotless Box Braids ,15000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,16,service_facts
3e989887-3518-474c-91a4-1b1268be099e,London Tayy,England,London,,,London,Knotless Box braids (jumbo/thigh length),Knotless Box Braids ,20000,GBP,https://thelondontayyscheduling.as.me/?appointmentType=category:Box%20Braids%20,,2026-01-15T12:35:21.038832+00:00,17,service_facts
2a5a8adc-5dd0-46a6-b3eb-2af3569e3b80,Coyia's Hair Studio,England,London,,,"North London, Tottenham",Girls - Medium Knotless Braids (with Expression),12-16 Tween Braids (Boys & Girls),11000,GBP,https://chsbooking.as.me/,,2026-01-15T12:35:55.035018+00:00,3,service_facts
2a5a8adc-5dd0-46a6-b3eb-2af3569e3b80,Coyia's Hair Studio,England,London,,,"North London, Tottenham",Girl - Large Knotless Braids (With Expression),12-16 Tween Braids (Boys & Girls),10000,GBP,https://chsbooking.as.me/,,2026-01-15T12:35:55.035018+00:00,4,service_facts
2a5a8adc-5dd0-46a6-b3eb-2af3569e3b80,Coyia's Hair Studio,England,London,,,"North London, Tottenham",Girls - Jumbo Knotless Braids (With Expressions),12-16 Tween Braids (Boys & Girls),9000,GBP,https://chsbooking.as.me/,,2026-01-15T12:35:55.035018+00:00,7,service_facts
2a5a8adc-5dd0-46a6-b3eb-2af3569e3b80,Coyia's Hair Studio,England,London,,,"North London, Tottenham",Girls - Medium Knotless Braids (with Expression),5-11 Children Braids (Boys & Girls),7000,GBP,https://chsbooking.as.me/,,2026-01-15T12:35:55.035018+00:00,9,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Large Knotless Braids(Hair not inclusive),KNOTLESS BRAIDS,7000,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,0,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Medium Knotless Braids(Hair not inclusive),KNOTLESS BRAIDS,8000,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,1,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Small Medium Knotless Braids(Hair not inclusive),KNOTLESS BRAIDS,10000,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,2,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Small Knotless Braids(Hair not inclusive),KNOTLESS BRAIDS,12500,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,3,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Large Bob Knotless,KNOTLESS BRAIDS,5500,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,4,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Medium Bob Knotless,KNOTLESS BRAIDS,7000,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,5,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Small medium Bob Knotless,KNOTLESS BRAIDS,8000,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,6,service_facts
01434470-34a9-4031-b95d-a9350f4c4331,Olly Bella Hair UK,Unknown,Birmingham,B36,,"Birmingham, B36",Small Bob Knotless,KNOTLESS BRAIDS,9000,GBP,https://ollybellahairukbookapp.as.me/,,2026-01-15T12:24:17.678867+00:00,7,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",Large-jumbo (short bob ),🌈Knotless Braids / Island Twist ,17500,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,0,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",Large/Jumbo  (long),🌈Knotless Braids / Island Twist ,19500,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,1,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",Large/Jumbo box (extended),🌈Knotless Braids / Island Twist ,22000,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,2,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",S-medium (long),🌈Knotless Braids / Island Twist ,25500,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,3,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",S-Meduim (mid-back),🌈Knotless Braids / Island Twist ,20000,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,4,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",S-medium (extened),🌈Knotless Braids / Island Twist ,28500,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,5,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",Small (mid-back) Not-Extended,🌈Knotless Braids / Island Twist ,32500,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,6,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",Small /Long (Not Extended),🌈Knotless Braids / Island Twist ,36000,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,7,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",Small (supa extended) (Calf),🌈Knotless Braids / Island Twist ,45500,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,8,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",Small knotless braids (Extended ) thigh,🌈Knotless Braids / Island Twist ,42000,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,9,service_facts
f2e3f912-7c67-4d72-9553-72ff8d178743,Color Me Crazy Studio ,England,North London,,,"North London, NAR",S/medium (Bob),🌈Knotless Braids / Island Twist ,18000,GBP,https://ralfdeenar.as.me/,,2026-01-15T12:28:42.389601+00:00,10,service_facts
59017d62-14fc-49a3-adcd-7520109d529d,Style by Tashae,Unknown,Birmingham,,,Birmingham ,knotless braids,Braids ,11050,GBP,https://stylebytashae.as.me/,,2026-01-15T13:02:24.593275+00:00,0,service_facts
59017d62-14fc-49a3-adcd-7520109d529d,Style by Tashae,Unknown,Birmingham,,,Birmingham ,Kids knotless (4-11),Braids ,8050,GBP,https://stylebytashae.as.me/,,2026-01-15T13:02:24.593275+00:00,1,service_facts
59017d62-14fc-49a3-adcd-7520109d529d,Style by Tashae,Unknown,Birmingham,,,Birmingham ,Fulani braids with knotless braids,Braids ,10050,GBP,https://stylebytashae.as.me/,,2026-01-15T13:02:24.593275+00:00,6,service_facts
